,Date,Game_Id,Team,EV_xGF,EV_xGA,EV_GF,EV_GA,EV_TOI,5v5_xGF,5v5_xGA,5v5_GF,5v5_GA,5v5_TOI,ALL_xGF,ALL_xGA,ALL_GF,ALL_GA,ALL_TOI
142,2023-10-21,20066,ARI,1.4370314023253652,1.5376083911878249,0,0,51.36666666666667,1.323371191688054,1.5376083911878249,0,0,48.68333333333333,3.3244296381284952,3.4815858145911545,2,1,60.0
143,2023-10-21,20066,ANA,1.5376083911878249,1.4370314023253652,0,0,51.36666666666667,1.5376083911878249,1.323371191688054,0,0,48.68333333333333,3.4815858145911545,3.3244296381284952,1,2,60.0
144,2023-10-21,20068,FLA,2.461765446310193,1.7103339167583442,2,2,49.21666666666667,2.461765446310193,1.7103339167583442,2,2,49.21666666666667,3.3445541294584062,3.0719006857152418,2,4,60.0
145,2023-10-21,20068,VAN,1.7103339167583442,2.461765446310193,2,2,49.21666666666667,1.7103339167583442,2.461765446310193,2,2,49.21666666666667,3.0719006857152418,3.3445541294584062,4,2,60.0
146,2023-10-21,20065,OTT,2.272377040756712,1.951621391984532,1,2,49.21666666666667,2.099642793032527,1.781375815132686,1,2,47.31666666666667,3.5533292686709403,2.968339757074998,2,5,60.0
147,2023-10-21,20065,DET,1.951621391984532,2.272377040756712,2,1,49.21666666666667,1.781375815132686,2.099642793032527,2,1,47.31666666666667,2.968339757074998,3.5533292686709403,5,2,60.0
148,2023-10-21,20074,NSH,2.4765906744956943,2.0254514740363905,3,1,46.3,2.4765906744956943,2.0254514740363905,3,1,44.71666666666667,3.839427738795348,2.62008304867736,5,1,60.0
149,2023-10-21,20074,S.J,2.0254514740363905,2.4765906744956943,1,3,46.3,2.0254514740363905,2.4765906744956943,1,3,44.71666666666667,2.62008304867736,3.839427738795348,1,5,60.0
150,2023-10-21,20071,CHI,0.872694130124697,2.012760564652091,2,3,43.48333333333333,0.872694130124697,2.012760564652091,2,3,39.266666666666666,1.7416427805821022,2.6835909096300736,3,5,60.0
151,2023-10-21,20071,VGK,2.012760564652091,0.872694130124697,3,2,43.48333333333333,2.012760564652091,0.872694130124697,3,2,39.266666666666666,2.6835909096300736,1.7416427805821022,5,3,60.0
152,2023-10-21,20075,STL,2.4230817023874534,3.4663465511495253,4,2,50.766666666666666,2.4230817023874534,3.4663465511495253,4,2,50.766666666666666,3.3711091487056883,3.959077970823104,4,2,60.0
153,2023-10-21,20075,PIT,3.4663465511495253,2.4230817023874534,2,4,50.766666666666666,3.4663465511495253,2.4230817023874534,2,4,50.766666666666666,3.959077970823104,3.3711091487056883,2,4,60.0
154,2023-10-21,20078,SEA,1.1695828571093625,1.9326888343861333,1,4,51.63333333333333,1.1695828571093625,1.9326888343861333,1,4,49.5,1.4750604324727394,2.341408727572162,1,4,60.0
155,2023-10-21,20078,NYR,1.9326888343861333,1.1695828571093625,4,1,51.63333333333333,1.9326888343861333,1.1695828571093625,4,1,49.5,2.341408727572162,1.4750604324727394,4,1,60.0
156,2023-10-21,20076,COL,1.7253898584639555,1.647170430570852,2,3,44.1,1.7253898584639555,1.647170430570852,2,3,41.0,2.850913141625765,3.5883225339051203,6,4,60.0
157,2023-10-21,20076,CAR,1.647170430570852,1.7253898584639555,3,2,44.1,1.647170430570852,1.7253898584639555,3,2,41.0,3.5883225339051203,2.850913141625765,4,6,60.0
158,2023-10-22,20081,ANA,2.7122722704797315,1.5082820903890366,1,2,52.0,2.7122722704797315,1.3426713780123385,1,2,52.0,3.6151789163925407,2.725771641066548,1,2,60.0
159,2023-10-22,20081,BOS,1.5082820903890366,2.7122722704797315,2,1,52.0,1.3426713780123385,2.7122722704797315,2,1,52.0,2.725771641066548,3.6151789163925407,2,1,60.0
160,2023-10-22,20080,DET,1.3841932593602766,2.032407415640483,6,2,48.7,1.3841932593602766,2.032407415640483,6,2,48.7,2.7092740298364024,2.711231160735384,6,2,60.0
161,2023-10-22,20080,CGY,2.032407415640483,1.3841932593602766,2,6,48.7,2.032407415640483,1.3841932593602766,2,6,48.7,2.711231160735384,2.7092740298364024,2,6,60.0
162,2023-10-23,20082,BUF,1.973285008598077,2.581013986567632,0,2,51.43333333333333,1.973285008598077,2.581013986567632,0,2,50.45,3.988144583949474,4.137421888267654,1,3,60.0
163,2023-10-23,20082,MTL,2.581013986567632,1.973285008598077,2,0,51.43333333333333,2.581013986567632,1.973285008598077,2,0,50.45,4.137421888267654,3.988144583949474,3,1,60.0
164,2023-10-24,20087,MTL,1.4371471979683137,2.8729522874040763,1,2,50.31666666666667,1.4371471979683137,2.8729522874040763,1,2,49.35,2.760347056337926,4.087412147502483,2,4,60.0
165,2023-10-24,20087,N.J,2.8729522874040763,1.4371471979683137,2,1,50.31666666666667,2.8729522874040763,1.4371471979683137,2,1,49.35,4.087412147502483,2.760347056337926,4,2,60.0
166,2023-10-24,20091,DET,2.268641059616444,3.9069817535958857,1,3,54.0,2.0756229148508485,3.4141561179462188,1,2,54.0,3.4478367391513207,5.166404319137302,4,5,64.91666666666667
167,2023-10-24,20091,SEA,3.9069817535958857,2.268641059616444,3,1,54.0,3.4141561179462188,2.0756229148508485,2,1,54.0,5.166404319137302,3.4478367391513207,5,4,64.91666666666667
168,2023-10-24,20088,PIT,3.27981394667838,3.002736947091661,1,4,47.23333333333333,3.167511785422116,2.8672301707303767,1,4,47.23333333333333,4.380058351783018,3.626582169747416,1,4,60.0
169,2023-10-24,20088,DAL,3.002736947091661,3.27981394667838,4,1,47.23333333333333,2.8672301707303767,3.167511785422116,4,1,47.23333333333333,3.626582169747416,4.380058351783018,4,1,60.0
170,2023-10-24,20098,VGK,2.6936266590373408,2.396667050158131,3,2,40.81666666666667,2.561431350012328,2.396667050158131,3,2,40.81666666666667,2.8617085609870623,2.427472027048277,3,2,60.0
171,2023-10-24,20098,PHI,2.396667050158131,2.6936266590373408,2,3,40.81666666666667,2.396667050158131,2.561431350012328,2,3,40.81666666666667,2.427472027048277,2.8617085609870623,2,3,60.0
172,2023-10-24,20090,NYI,1.5276130291339074,2.01414909985643,3,4,41.86666666666667,1.4027947838158057,1.799685042931667,3,4,41.86666666666667,3.01267515254837,2.91812255952046,4,5,60.0
173,2023-10-24,20090,COL,2.01414909985643,1.5276130291339074,4,3,41.86666666666667,1.799685042931667,1.4027947838158057,4,3,41.86666666666667,2.91812255952046,3.01267515254837,5,4,60.0
174,2023-10-24,20097,L.A,2.198650080184058,2.3405721351919744,4,2,53.05,2.198650080184058,2.2219326812373628,4,2,53.05,3.167649438425672,3.3585819978567044,5,3,60.0
175,2023-10-24,20097,ARI,2.3405721351919744,2.198650080184058,2,4,53.05,2.2219326812373628,2.198650080184058,2,4,53.05,3.3585819978567044,3.167649438425672,3,5,60.0
176,2023-10-24,20085,OTT,2.65975241086845,1.5999219244822225,3,4,50.1,2.65975241086845,1.5999219244822225,3,4,45.6,3.5512928493880573,1.9304993249616524,4,5,60.0
177,2023-10-24,20085,BUF,1.5999219244822225,2.65975241086845,4,3,50.1,1.5999219244822225,2.65975241086845,4,3,45.6,1.9304993249616524,3.5512928493880573,5,4,60.0
178,2023-10-24,20092,CHI,2.0284458362664264,2.24337332769762,0,3,46.93333333333333,1.892346958709596,2.180628705561876,0,3,46.93333333333333,2.2277586590111644,2.55529180185584,0,3,60.0
179,2023-10-24,20092,BOS,2.24337332769762,2.0284458362664264,3,0,46.93333333333333,2.180628705561876,1.892346958709596,3,0,46.93333333333333,2.55529180185584,2.2277586590111644,3,0,60.0
180,2023-10-24,20084,CBJ,1.3653435908567555,1.409195424525113,1,3,51.81666666666667,1.209852543214134,0.9981713037853934,1,2,51.81666666666667,3.7978264364828895,2.1708862388446333,2,3,62.333333333333336
181,2023-10-24,20084,ANA,1.409195424525113,1.3653435908567555,3,1,51.81666666666667,0.9981713037853934,1.209852543214134,2,1,51.81666666666667,2.1708862388446333,3.7978264364828895,3,2,62.333333333333336
182,2023-10-24,20089,FLA,2.2599410864554543,2.247375582773841,1,0,53.23333333333333,1.9499268430829464,2.247375582773841,1,0,53.23333333333333,3.3975967299208296,2.818772324110012,2,1,60.0
183,2023-10-24,20089,S.J,2.247375582773841,2.2599410864554543,0,1,53.23333333333333,2.247375582773841,1.9499268430829464,0,1,53.23333333333333,2.818772324110012,3.3975967299208296,1,2,60.0
184,2023-10-24,20094,MIN,2.715420768991753,1.7284465518007603,6,3,49.53333333333333,2.5864770985993752,1.7147571811582,5,3,47.75,3.991750493331724,2.538373808505308,6,4,60.0
185,2023-10-24,20094,EDM,1.7284465518007603,2.715420768991753,3,6,49.53333333333333,1.7147571811582,2.5864770985993752,3,5,47.75,2.538373808505308,3.991750493331724,4,6,60.0
186,2023-10-24,20095,NSH,0.9711890209178377,1.586827344131632,2,3,47.03333333333333,0.9711890209178377,1.516866942011729,2,3,47.03333333333333,1.4626325136154474,2.161334737597712,2,3,60.0
187,2023-10-24,20095,VAN,1.586827344131632,0.9711890209178377,3,2,47.03333333333333,1.516866942011729,0.9711890209178377,3,2,47.03333333333333,2.161334737597712,1.4626325136154474,3,2,60.0
188,2023-10-24,20093,WPG,1.4976783135298726,2.203472685636964,3,0,46.45,1.4476314192305946,2.203472685636964,2,0,46.45,2.0975811871570715,2.9110094935439954,3,2,60.0
189,2023-10-24,20093,STL,2.203472685636964,1.4976783135298726,0,3,46.45,2.203472685636964,1.4476314192305946,0,2,46.45,2.9110094935439954,2.0975811871570715,2,3,60.0
190,2023-10-24,20086,T.B,1.2740603679777212,1.90636270932482,2,0,51.46666666666667,1.2740603679777212,1.90636270932482,2,0,51.46666666666667,1.6338847916528825,2.883827332971127,3,0,60.0
191,2023-10-24,20086,CAR,1.90636270932482,1.2740603679777212,0,2,51.46666666666667,1.90636270932482,1.2740603679777212,0,2,51.46666666666667,2.883827332971127,1.6338847916528825,0,3,60.0
192,2023-10-24,20083,WSH,2.1288642533733224,0.9357336533780172,0,2,53.016666666666666,2.1288642533733224,0.9357336533780172,0,2,51.766666666666666,3.920186005244408,1.6489893284940251,1,4,60.0
193,2023-10-24,20083,TOR,0.9357336533780172,2.1288642533733224,2,0,53.016666666666666,0.9357336533780172,2.1288642533733224,2,0,51.766666666666666,1.6489893284940251,3.920186005244408,4,1,60.0
194,2023-10-24,20096,CGY,1.9540900342453984,1.7649102067242113,1,1,50.016666666666666,1.9408105877758663,1.19018997919479,1,0,50.016666666666666,2.535532732343568,2.4009420664520627,1,3,60.0
195,2023-10-24,20096,NYR,1.7649102067242113,1.9540900342453984,1,1,50.016666666666666,1.19018997919479,1.9408105877758663,0,1,50.016666666666666,2.4009420664520627,2.535532732343568,3,1,60.0
196,2023-10-25,20099,N.J,2.3602010755423013,1.4167313440842648,4,4,52.266666666666666,2.3602010755423013,1.4167313440842648,4,4,48.75,2.5064729437675526,2.033990571415764,4,5,60.0
197,2023-10-25,20099,WSH,1.4167313440842648,2.3602010755423013,4,4,52.266666666666666,1.4167313440842648,2.3602010755423013,4,4,48.75,2.033990571415764,2.5064729437675526,5,4,60.0
198,2023-10-26,20107,NYI,2.3965308982919264,2.2180296703337,2,1,55.53333333333333,2.3965308982919264,2.151959503901109,2,1,55.53333333333333,2.935885282311941,4.0516115918948135,3,2,60.0
199,2023-10-26,20107,OTT,2.2180296703337,2.3965308982919264,1,2,55.53333333333333,2.151959503901109,2.3965308982919264,1,2,55.53333333333333,4.0516115918948135,2.935885282311941,2,3,60.0
200,2023-10-26,20101,CAR,3.1760272944508303,1.8066597471144792,3,2,50.333333333333336,3.1341403285762337,1.5347690744282678,2,2,46.63333333333333,3.6311895415159134,2.1974958360300456,3,2,64.83333333333333
201,2023-10-26,20101,SEA,1.8066597471144792,3.1760272944508303,2,3,50.333333333333336,1.5347690744282678,3.1341403285762337,2,2,46.63333333333333,2.1974958360300456,3.6311895415159134,2,3,64.83333333333333
202,2023-10-26,20103,MTL,3.27691985547574,1.8594766566441607,2,1,46.96666666666667,2.0021512045209846,1.818225768094558,1,1,44.96666666666667,4.531293697396475,3.4850143670808658,4,3,64.28333333333333
203,2023-10-26,20103,CBJ,1.8594766566441607,3.27691985547574,1,2,46.96666666666667,1.818225768094558,2.0021512045209846,1,1,44.96666666666667,3.4850143670808658,4.531293697396475,3,4,64.28333333333333
204,2023-10-26,20100,BOS,1.8258586065130664,1.3333742362508707,2,2,48.36666666666667,1.6660143534957523,1.1480821823094196,1,1,47.65,2.947204892263679,3.2369863013833684,3,4,62.13333333333333
205,2023-10-26,20100,ANA,1.3333742362508707,1.8258586065130664,2,2,48.36666666666667,1.1480821823094196,1.6660143534957523,1,1,47.65,3.2369863013833684,2.947204892263679,4,3,62.13333333333333
206,2023-10-26,20110,EDM,3.183731817283773,2.0469459081851324,0,2,52.7,3.183731817283773,2.0469459081851324,0,2,51.55,3.4109216161972,2.6190160305754264,0,3,60.0
207,2023-10-26,20110,NYR,2.0469459081851324,3.183731817283773,2,0,52.7,2.0469459081851324,3.183731817283773,2,0,51.55,2.6190160305754264,3.4109216161972,3,0,60.0
208,2023-10-26,20108,DAL,2.8680492684146195,1.325120698436959,1,2,48.0,2.8680492684146195,1.2406713532383706,1,1,48.0,3.678342024334965,2.475582497983884,1,3,60.0
209,2023-10-26,20108,TOR,1.325120698436959,2.8680492684146195,2,1,48.0,1.2406713532383706,2.8680492684146195,1,1,48.0,2.475582497983884,3.678342024334965,3,1,60.0
210,2023-10-26,20109,CGY,2.198493168716261,2.219368434230461,0,1,50.266666666666666,2.198493168716261,2.144075473981648,0,1,50.266666666666666,2.706633917710014,3.3642443429687696,0,2,60.0
211,2023-10-26,20109,STL,2.219368434230461,2.198493168716261,1,0,50.266666666666666,2.144075473981648,2.198493168716261,1,0,50.266666666666666,3.3642443429687696,2.706633917710014,2,0,60.0
212,2023-10-26,20105,PIT,2.0307973293626684,2.2875035951679217,4,0,47.66666666666666,2.0307973293626684,2.2875035951679217,4,0,47.66666666666666,2.11696478760578,2.9071862748110653,4,0,60.0
213,2023-10-26,20105,COL,2.2875035951679217,2.0307973293626684,0,4,47.66666666666666,2.2875035951679217,2.0307973293626684,0,4,47.66666666666666,2.9071862748110653,2.11696478760578,0,4,60.0
214,2023-10-26,20102,DET,1.9123001636077623,1.583359883455203,1,3,53.86666666666667,1.9123001636077623,1.583359883455203,1,3,53.86666666666667,3.3096408145024467,2.480003324181105,1,3,60.0
215,2023-10-26,20102,WPG,1.583359883455203,1.9123001636077623,3,1,53.86666666666667,1.583359883455203,1.9123001636077623,3,1,53.86666666666667,2.480003324181105,3.3096408145024467,3,1,60.0
216,2023-10-26,20106,T.B,2.896753025275172,1.3173094077710898,5,0,49.03333333333333,2.800556151223079,1.3022090510970623,5,0,45.73333333333333,4.1302031080803205,1.54862780820582,6,0,60.0
217,2023-10-26,20106,S.J,1.3173094077710898,2.896753025275172,0,5,49.03333333333333,1.3022090510970623,2.800556151223079,0,5,45.73333333333333,1.54862780820582,4.1302031080803205,0,6,60.0
218,2023-10-26,20104,PHI,2.5957366654251413,1.8396977005808748,4,2,47.083333333333336,2.5957366654251413,1.8396977005808748,4,2,47.083333333333336,3.2565650260233374,1.9801044672549573,6,2,60.0
219,2023-10-26,20104,MIN,1.8396977005808748,2.5957366654251413,2,4,47.083333333333336,1.8396977005808748,2.5957366654251413,2,4,47.083333333333336,1.9801044672549573,3.2565650260233374,2,6,60.0
220,2023-10-27,20112,CAR,2.392054483415303,1.7271594156460026,2,0,50.8,2.2264528890752087,1.7271594156460026,2,0,47.266666666666666,4.553916979753954,2.05913645472782,3,0,60.0
221,2023-10-27,20112,S.J,1.7271594156460026,2.392054483415303,0,2,50.8,1.7271594156460026,2.2264528890752087,0,2,47.266666666666666,2.05913645472782,4.553916979753954,0,3,60.0
222,2023-10-27,20114,WSH,1.4596739974363295,3.0334956475518613,0,2,46.05,1.3463690935023538,1.996999523940932,0,2,46.05,2.4414805445508465,5.0625250043538506,2,2,80.0
223,2023-10-27,20114,MIN,3.0334956475518613,1.4596739974363295,2,0,46.05,1.996999523940932,1.3463690935023538,2,0,46.05,5.0625250043538506,2.4414805445508465,2,2,80.0
224,2023-10-27,20115,ARI,1.8005607271952375,2.3974328020865947,4,4,51.7,1.8005607271952375,2.3974328020865947,4,4,51.7,2.1622797274591776,3.5184554285675373,4,5,60.0
225,2023-10-27,20115,L.A,2.3974328020865947,1.8005607271952375,4,4,51.7,2.3974328020865947,1.8005607271952375,4,4,51.7,3.5184554285675373,2.1622797274591776,5,4,60.0
226,2023-10-27,20111,VGK,1.7340709099280018,1.92242244867969,3,3,45.96666666666667,1.7340709099280018,1.92242244867969,3,3,44.7,2.3963330544032195,2.2317485745598016,3,4,62.833333333333336
227,2023-10-27,20111,CHI,1.92242244867969,1.7340709099280018,3,3,45.96666666666667,1.92242244867969,1.7340709099280018,3,3,44.7,2.2317485745598016,2.3963330544032195,4,3,62.833333333333336
228,2023-10-27,20113,N.J,1.582843755893797,2.538427753715361,3,4,46.36666666666667,1.1397281512036614,2.46833478403034,2,4,44.03333333333333,3.135254423856504,2.9694068298618026,5,4,60.0
229,2023-10-27,20113,BUF,2.538427753715361,1.582843755893797,4,3,46.36666666666667,2.46833478403034,1.1397281512036614,4,2,44.03333333333333,2.9694068298618026,3.135254423856504,4,5,60.0
230,2023-10-27,20116,VAN,1.9029376678501813,0.8140332822166649,4,0,35.68333333333333,1.8742862585137487,0.6376648486937199,4,0,33.333333333333336,3.647516973080904,1.6261277712745834,5,0,60.0
231,2023-10-27,20116,STL,0.8140332822166649,1.9029376678501813,0,4,35.68333333333333,0.6376648486937199,1.8742862585137487,0,4,33.333333333333336,1.6261277712745834,3.647516973080904,0,5,60.0
232,2023-10-28,20125,L.A,2.87115704375701,2.5873089829382203,2,2,49.95,2.500112404333588,2.475217495374009,2,2,46.583333333333336,4.5162997475807565,4.037352058662098,3,3,80.0
233,2023-10-28,20125,VGK,2.5873089829382203,2.87115704375701,2,2,49.95,2.475217495374009,2.500112404333588,2,2,46.583333333333336,4.037352058662098,4.5162997475807565,3,3,80.0
234,2023-10-28,20122,NSH,1.8744733961441744,2.0868513852213573,1,1,50.0,1.6196049173677003,2.02626578589176,0,1,50.0,2.633735929296889,2.7522185870084366,3,2,62.21666666666667
235,2023-10-28,20122,TOR,2.0868513852213573,1.8744733961441744,1,1,50.0,2.02626578589176,1.6196049173677003,1,0,50.0,2.7522185870084366,2.633735929296889,2,3,62.21666666666667
236,2023-10-28,20118,FLA,2.3099123588631323,2.265614619462482,2,2,50.516666666666666,2.3099123588631323,2.265614619462482,2,2,50.516666666666666,2.5718337244615945,2.5211053372240984,3,2,60.0
237,2023-10-28,20118,SEA,2.265614619462482,2.3099123588631323,2,2,50.516666666666666,2.265614619462482,2.3099123588631323,2,2,50.516666666666666,2.5211053372240984,2.5718337244615945,2,3,60.0
238,2023-10-28,20121,MTL,2.193385107900364,3.141869636986045,2,2,53.45,1.9549104981477303,2.740072386602022,2,2,53.45,2.4695257711493803,3.4007698659381447,3,2,80.0
239,2023-10-28,20121,WPG,3.141869636986045,2.193385107900364,2,2,53.45,2.740072386602022,1.9549104981477303,2,2,53.45,3.4007698659381447,2.4695257711493803,2,3,80.0
240,2023-10-28,20123,PIT,3.4715907287706647,2.481324349607785,2,4,43.85,3.4715907287706647,2.481324349607785,2,4,43.85,4.000805665621503,3.0914183749011084,2,5,60.0
241,2023-10-28,20123,OTT,2.481324349607785,3.4715907287706647,4,2,43.85,2.481324349607785,3.4715907287706647,4,2,43.85,3.0914183749011084,4.000805665621503,5,2,60.0
242,2023-10-28,20117,PHI,1.901597811598681,2.004384365047384,3,4,53.4,1.901597811598681,2.004384365047384,3,4,49.63333333333333,2.5406159425412413,2.7915103026610484,4,7,60.0
243,2023-10-28,20117,ANA,2.004384365047384,1.901597811598681,4,3,53.4,2.004384365047384,1.901597811598681,4,3,49.63333333333333,2.7915103026610484,2.5406159425412413,7,4,60.0
244,2023-10-28,20124,VAN,2.3787801206365686,1.039235394056318,1,1,53.38333333333333,1.661488238517573,0.7560547675685364,1,0,53.38333333333333,3.5738788636601964,2.615873767755861,3,4,63.8
245,2023-10-28,20124,NYR,1.039235394056318,2.3787801206365686,1,1,53.38333333333333,0.7560547675685364,1.661488238517573,0,1,53.38333333333333,2.615873767755861,3.5738788636601964,4,3,63.8
246,2023-10-28,20119,BOS,1.7651705769550885,1.4962442529558178,1,1,50.833333333333336,1.5984708542081156,1.3651910400797038,1,1,48.05,3.577669431002785,1.960042098093464,2,1,60.0
247,2023-10-28,20119,DET,1.4962442529558178,1.7651705769550885,1,1,50.833333333333336,1.3651910400797038,1.5984708542081156,1,1,48.05,1.960042098093464,3.577669431002785,1,2,60.0
248,2023-10-28,20120,CBJ,2.7444536165688977,2.9263901303079822,0,2,45.93333333333333,2.7444536165688977,2.9263901303079822,0,2,45.93333333333333,3.934240740642621,3.8072000794357153,0,2,60.0
